Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
715 | Revision_715/jnamed.java | U | 122 | 129 | 8 | 202694 | 1 | 783 | 100
715 | Revision_715/org/xbill/DNS/dns.java | U | 162 | 169 | 8 | 202695 | 1 | 1072 | 100
715 | Revision_715/jnamed.java | U | 171 | 179 | 8 | 202696 | 2 | 710 | 100
715 | Revision_715/jnamed.java | U | 180 | 188 | 8 | 202697 | 2 | 1071 | 100
715 | Revision_715/jnamed.java | U | 173 | 178 | 5 | 202698 | 3 | 1071 | 75
715 | Revision_715/org/xbill/DNS/SimpleResolver.java | U | 396 | 401 | 5 | 202699 | 3 | 1075 | 75
715 | Revision_715/jnamed.java | U | 182 | 187 | 5 | 202700 | 3 | 1071 | 75
715 | Revision_715/jnamed.java | U | 470 | 477 | 7 | 202701 | 4 | 711 | 75
715 | Revision_715/org/xbill/DNS/dns.java | U | 140 | 147 | 7 | 202702 | 4 | 1072 | 75
715 | Revision_715/org/xbill/DNS/FindServer.java | U | 211 | 217 | 7 | 202703 | 4 | 1061 | 75
715 | Revision_715/jnamed.java | U | 584 | 590 | 7 | 202704 | 5 | 711 | 100
715 | Revision_715/org/xbill/DNS/SimpleResolver.java | U | 348 | 354 | 7 | 202705 | 5 | 429 | 100
715 | Revision_715/jnamed.java | U | 596 | 601 | 5 | 202706 | 6 | 711 | 75
715 | Revision_715/jnamed.java | U | 638 | 643 | 5 | 202707 | 6 | 711 | 75
715 | Revision_715/jnamed.java | U | 612 | 620 | 6 | 202708 | 7 | 711 | 100
715 | Revision_715/jnamed.java | U | 654 | 662 | 6 | 202709 | 7 | 710 | 100
715 | Revision_715/jnamed.java | U | 666 | 671 | 10 | 202710 | 8 | 710 | 100
715 | Revision_715/jnamed.java | U | 674 | 679 | 10 | 202711 | 8 | 711 | 100
715 | Revision_715/org/xbill/DNS/A6Record.java | U | 36 | 41 | 5 | 202712 | 9 | 1055 | 75
715 | Revision_715/org/xbill/DNS/NXTRecord.java | U | 33 | 37 | 5 | 202713 | 9 | 124 | 75
715 | Revision_715/org/xbill/DNS/RPRecord.java | U | 32 | 36 | 5 | 202714 | 9 | 1048 | 75
715 | Revision_715/org/xbill/DNS/HINFORecord.java | U | 30 | 34 | 5 | 202715 | 9 | 298 | 75
715 | Revision_715/org/xbill/DNS/security/DSAPubKey.java | U | 26 | 30 | 5 | 202716 | 9 | 1041 | 75
715 | Revision_715/org/xbill/DNS/Record.java | U | 40 | 45 | 5 | 202717 | 9 | 141 | 75
715 | Revision_715/org/xbill/DNS/ResolveThread.java | U | 28 | 33 | 5 | 202718 | 9 | 1030 | 75
715 | Revision_715/org/xbill/DNS/A6Record.java | U | 74 | 86 | 11 | 202719 | 10 | 1056 | 70
715 | Revision_715/org/xbill/DNS/SRVRecord.java | U | 72 | 84 | 11 | 202720 | 10 | 458 | 70
715 | Revision_715/org/xbill/DNS/CERTRecord.java | U | 91 | 105 | 11 | 202721 | 10 | 583 | 70
715 | Revision_715/org/xbill/DNS/HINFORecord.java | U | 85 | 95 | 11 | 202722 | 10 | 492 | 70
715 | Revision_715/org/xbill/DNS/MX_KXRecord.java | U | 57 | 65 | 11 | 202723 | 10 | 1031 | 70
715 | Revision_715/org/xbill/DNS/RPRecord.java | U | 60 | 68 | 11 | 202724 | 10 | 1046 | 70
715 | Revision_715/org/xbill/DNS/Header.java | U | 216 | 226 | 11 | 202725 | 10 | 44 | 70
715 | Revision_715/org/xbill/DNS/AAAARecord.java | U | 62 | 67 | 5 | 202726 | 11 | 1060 | 75
715 | Revision_715/org/xbill/DNS/utils/MyStringTokenizer.java | U | 196 | 201 | 5 | 202727 | 11 | 1035 | 75
715 | Revision_715/org/xbill/DNS/Header.java | U | 67 | 71 | 5 | 202728 | 11 | 342 | 75
715 | Revision_715/org/xbill/DNS/Record.java | U | 265 | 269 | 5 | 202729 | 11 | 154 | 75
715 | Revision_715/org/xbill/DNS/NS_CNAME_PTRRecord.java | U | 53 | 58 | 5 | 202730 | 11 | 568 | 75
715 | Revision_715/org/xbill/DNS/Record.java | U | 242 | 246 | 5 | 202731 | 11 | 479 | 75
715 | Revision_715/org/xbill/DNS/Record.java | U | 276 | 280 | 5 | 202732 | 11 | 477 | 75
715 | Revision_715/org/xbill/DNS/Cache.java | U | 47 | 57 | 11 | 202733 | 12 | 846 | 70
715 | Revision_715/org/xbill/DNS/Cache.java | U | 60 | 69 | 11 | 202734 | 12 | 832 | 70
715 | Revision_715/org/xbill/DNS/Cache.java | U | 173 | 177 | 5 | 202735 | 13 | 840 | 75
715 | Revision_715/org/xbill/DNS/NameSet.java | U | 25 | 29 | 5 | 202736 | 13 | 848 | 75
715 | Revision_715/org/xbill/DNS/Cache.java | U | 363 | 367 | 5 | 202737 | 14 | 836 | 75
715 | Revision_715/org/xbill/DNS/Cache.java | U | 370 | 374 | 5 | 202738 | 14 | 835 | 75
715 | Revision_715/org/xbill/DNS/Cache.java | U | 390 | 394 | 5 | 202739 | 14 | 836 | 75
715 | Revision_715/org/xbill/DNS/Cache.java | U | 385 | 389 | 5 | 202740 | 14 | 835 | 75
715 | Revision_715/org/xbill/DNS/Cache.java | U | 382 | 395 | 12 | 202741 | 15 | 835 | 80
715 | Revision_715/org/xbill/DNS/Zone.java | U | 306 | 317 | 12 | 202742 | 15 | 1074 | 80
