globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
44 | Revision_335/org/xbill/DNS/Header.java | 214 | 224 | 7 | 54 | printFlags | printFlags() | 214 | 224 | org.xbill.DNS | Header
1031 | Revision_335/org/xbill/DNS/MX_KXRecord.java | 57 | 65 | 7 | 81 | toString | toString() | 57 | 65 | org.xbill.DNS | MX_KXRecord
51 | Revision_335/org/xbill/DNS/NXTRecord.java | 75 | 86 | 7 | 81 | toString | toString() | 75 | 86 | org.xbill.DNS | NXTRecord
1009 | Revision_335/org/xbill/DNS/Cache.java | 225 | 233 | 8 | 323 | lookupRecords | lookupRecords(Name name, short type, short dclass, byte minCred) | 176 | 249 | org.xbill.DNS | Cache
767 | Revision_335/org/xbill/DNS/Zone.java | 106 | 116 | 8 | 301 | findRecords | findRecords(Name name, short type) | 89 | 122 | org.xbill.DNS | Zone
835 | Revision_335/org/xbill/DNS/Cache.java | 353 | 360 | 9 | 300 | addMessage | addMessage(Message in) | 295 | 371 | org.xbill.DNS | Cache
836 | Revision_335/org/xbill/DNS/Cache.java | 363 | 370 | 9 | 300 | addMessage | addMessage(Message in) | 295 | 371 | org.xbill.DNS | Cache
571 | Revision_335/org/xbill/DNS/CERTRecord.java | 52 | 58 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
58 | Revision_335/org/xbill/DNS/KEYRecord.java | 69 | 75 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
462 | Revision_335/org/xbill/DNS/SRVRecord.java | 38 | 44 | 10 | NULL | NULL | NULL | NULL | NULL |  | 
575 | Revision_335/org/xbill/DNS/CERTRecord.java | 63 | 74 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
66 | Revision_335/org/xbill/DNS/KEYRecord.java | 80 | 91 | 11 | NULL | NULL | NULL | NULL | NULL |  | 
583 | Revision_335/org/xbill/DNS/CERTRecord.java | 91 | 105 | 12 | 81 | toString | toString() | 91 | 105 | org.xbill.DNS | CERTRecord
458 | Revision_335/org/xbill/DNS/SRVRecord.java | 72 | 84 | 12 | 81 | toString | toString() | 72 | 84 | org.xbill.DNS | SRVRecord
500 | Revision_335/org/xbill/DNS/KEYRecord.java | 112 | 127 | 12 | 81 | toString | toString() | 112 | 127 | org.xbill.DNS | KEYRecord
492 | Revision_335/org/xbill/DNS/HINFORecord.java | 85 | 95 | 12 | 81 | toString | toString() | 85 | 95 | org.xbill.DNS | HINFORecord
587 | Revision_335/org/xbill/DNS/CERTRecord.java | 140 | 148 | 13 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 140 | 148 | org.xbill.DNS | CERTRecord
509 | Revision_335/org/xbill/DNS/SRVRecord.java | 122 | 130 | 13 | 284 | rrToWireCanonical | rrToWireCanonical(DataByteOutputStream out) throws IOException | 122 | 130 | org.xbill.DNS | SRVRecord
506 | Revision_335/org/xbill/DNS/SRVRecord.java | 111 | 119 | 13 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 111 | 119 | org.xbill.DNS | SRVRecord
736 | Revision_335/org/xbill/DNS/DClass.java | 34 | 40 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
738 | Revision_335/org/xbill/DNS/Flags.java | 39 | 47 | 14 | NULL | NULL | NULL | NULL | NULL |  | 
742 | Revision_335/org/xbill/DNS/DClass.java | 54 | 64 | 15 | 257 | value | value(String s) | 54 | 64 | org.xbill.DNS | DClass
745 | Revision_335/org/xbill/DNS/Opcode.java | 47 | 57 | 15 | 257 | value | value(String s) | 47 | 57 | org.xbill.DNS | Opcode
744 | Revision_335/org/xbill/DNS/Rcode.java | 90 | 100 | 15 | 257 | value | value(String s) | 90 | 100 | org.xbill.DNS | Rcode
749 | Revision_335/org/xbill/DNS/Type.java | 220 | 230 | 15 | 257 | value | value(String s) | 220 | 230 | org.xbill.DNS | Type
746 | Revision_335/org/xbill/DNS/Section.java | 91 | 101 | 15 | 257 | value | value(String s) | 91 | 101 | org.xbill.DNS | Section
750 | Revision_335/org/xbill/DNS/Flags.java | 63 | 73 | 15 | 257 | value | value(String s) | 63 | 73 | org.xbill.DNS | Flags
957 | Revision_335/org/xbill/DNS/ExtendedResolver.java | 94 | 100 | 16 | 338 | ExtendedResolver | ExtendedResolver() throws UnknownHostException | 91 | 103 | org.xbill.DNS | ExtendedResolver
979 | Revision_335/org/xbill/DNS/ExtendedResolver.java | 113 | 120 | 16 | NULL | NULL | NULL | NULL | NULL |  | 
958 | Revision_335/org/xbill/DNS/ExtendedResolver.java | 95 | 99 | 17 | 338 | ExtendedResolver | ExtendedResolver() throws UnknownHostException | 91 | 103 | org.xbill.DNS | ExtendedResolver
1032 | Revision_335/org/xbill/DNS/MX_KXRecord.java | 89 | 95 | 17 | 284 | rrToWireCanonical | rrToWireCanonical(DataByteOutputStream out) throws IOException | 89 | 95 | org.xbill.DNS | MX_KXRecord
489 | Revision_335/org/xbill/DNS/HINFORecord.java | 73 | 79 | 17 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) | 73 | 79 | org.xbill.DNS | HINFORecord
1031 | Revision_335/org/xbill/DNS/MX_KXRecord.java | 59 | 63 | 17 | 81 | toString | toString() | 57 | 65 | org.xbill.DNS | MX_KXRecord
957 | Revision_335/org/xbill/DNS/ExtendedResolver.java | 115 | 119 | 17 | NULL | NULL | NULL | NULL | NULL |  | 
1033 | Revision_335/org/xbill/DNS/MX_KXRecord.java | 80 | 86 | 17 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 80 | 86 | org.xbill.DNS | MX_KXRecord
947 | Revision_335/org/xbill/DNS/ExtendedResolver.java | 290 | 296 | 18 | 331 | sendAsync | sendAsync(final Message query, final ResolverListener listener) | 290 | 296 | org.xbill.DNS | ExtendedResolver
807 | Revision_335/org/xbill/DNS/SimpleResolver.java | 241 | 247 | 18 | 331 | sendAsync | sendAsync(final Message query, final ResolverListener listener) | 241 | 247 | org.xbill.DNS | SimpleResolver
969 | Revision_335/org/xbill/DNS/FindServer.java | 37 | 44 | 19 | 226 | findProperty | findProperty() | 34 | 65 | org.xbill.DNS | FindServer
970 | Revision_335/org/xbill/DNS/FindServer.java | 52 | 59 | 19 | 226 | findProperty | findProperty() | 34 | 65 | org.xbill.DNS | FindServer
342 | Revision_335/org/xbill/DNS/Header.java | 64 | 68 | 20 | 155 | toWire | toWire() throws IOException | 64 | 68 | org.xbill.DNS | Header
348 | Revision_335/org/xbill/DNS/Message.java | 239 | 244 | 20 | 155 | toWire | toWire() throws IOException | 239 | 244 | org.xbill.DNS | Message
154 | Revision_335/org/xbill/DNS/Record.java | 205 | 209 | 20 | 78 | toWireCanonical | toWireCanonical() throws IOException | 205 | 209 | org.xbill.DNS | Record
479 | Revision_335/org/xbill/DNS/Record.java | 182 | 186 | 20 | 156 | toWire | toWire(int section) throws IOException | 182 | 186 | org.xbill.DNS | Record
298 | Revision_335/org/xbill/DNS/HINFORecord.java | 30 | 34 | 21 | 88 | HINFORecord | HINFORecord(Name _name, short _dclass, int _ttl, String _cpu, String _os) | 29 | 34 | org.xbill.DNS | HINFORecord
124 | Revision_335/org/xbill/DNS/NXTRecord.java | 33 | 37 | 21 | 244 | NXTRecord | NXTRecord(Name _name, short _dclass, int _ttl, Name _next, BitSet _bitmap) | 33 | 37 | org.xbill.DNS | NXTRecord
303 | Revision_335/org/xbill/DNS/HINFORecord.java | 39 | 45 | 22 | NULL | NULL | NULL | NULL | NULL |  | 
307 | Revision_335/org/xbill/DNS/HINFORecord.java | 50 | 54 | 22 | NULL | NULL | NULL | NULL | NULL |  | 
1034 | Revision_335/org/xbill/DNS/MX_KXRecord.java | 37 | 43 | 23 | NULL | NULL | NULL | NULL | NULL |  | 
568 | Revision_335/org/xbill/DNS/NS_CNAME_PTRRecord.java | 35 | 40 | 23 | NULL | NULL | NULL | NULL | NULL |  | 
849 | Revision_335/org/xbill/DNS/NameSet.java | 49 | 53 | 24 | 305 | findSets | findSets(Name name, short type, short dclass) | 31 | 65 | org.xbill.DNS | NameSet
849 | Revision_335/org/xbill/DNS/NameSet.java | 58 | 62 | 24 | 305 | findSets | findSets(Name name, short type, short dclass) | 31 | 65 | org.xbill.DNS | NameSet
524 | Revision_335/org/xbill/DNS/NXTRecord.java | 101 | 113 | 25 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 101 | 113 | org.xbill.DNS | NXTRecord
526 | Revision_335/org/xbill/DNS/NXTRecord.java | 116 | 128 | 25 | 284 | rrToWireCanonical | rrToWireCanonical(DataByteOutputStream out) throws IOException | 116 | 128 | org.xbill.DNS | NXTRecord
897 | Revision_335/org/xbill/DNS/OPTRecord.java | 61 | 71 | 26 | 81 | toString | toString() | 61 | 71 | org.xbill.DNS | OPTRecord
251 | Revision_335/org/xbill/DNS/TXTRecord.java | 75 | 87 | 26 | 81 | toString | toString() | 75 | 87 | org.xbill.DNS | TXTRecord
758 | Revision_335/org/xbill/DNS/Rcode.java | 61 | 76 | 27 | NULL | NULL | NULL | NULL | NULL |  | 
999 | Revision_335/org/xbill/DNS/Section.java | 43 | 59 | 27 | NULL | NULL | NULL | NULL | NULL |  | 
141 | Revision_335/org/xbill/DNS/Record.java | 27 | 32 | 28 | 26 | Record | Record(Name _name, short _type, short _dclass, int _ttl) | 27 | 32 | org.xbill.DNS | Record
1030 | Revision_335/org/xbill/DNS/ResolveThread.java | 36 | 41 | 28 | NULL | NULL | NULL | NULL | NULL |  | 
528 | Revision_335/org/xbill/DNS/Record.java | 48 | 86 | 29 | NULL | NULL | NULL | NULL | NULL |  | 
532 | Revision_335/org/xbill/DNS/Record.java | 243 | 279 | 29 | NULL | NULL | NULL | NULL | NULL |  | 
777 | Revision_335/org/xbill/DNS/RRset.java | 112 | 117 | 30 | 133 | getName | getName() | 112 | 117 | org.xbill.DNS | RRset
777 | Revision_335/org/xbill/DNS/RRset.java | 136 | 141 | 30 | 224 | getDClass | getDClass() | 136 | 141 | org.xbill.DNS | RRset
776 | Revision_335/org/xbill/DNS/RRset.java | 124 | 129 | 30 | 216 | getType | getType() | 124 | 129 | org.xbill.DNS | RRset
776 | Revision_335/org/xbill/DNS/RRset.java | 172 | 177 | 31 | 81 | toString | toString() | 168 | 188 | org.xbill.DNS | RRset
777 | Revision_335/org/xbill/DNS/RRset.java | 180 | 185 | 31 | 81 | toString | toString() | 168 | 188 | org.xbill.DNS | RRset
548 | Revision_335/org/xbill/DNS/SIGRecord.java | 103 | 123 | 32 | 81 | toString | toString() | 103 | 123 | org.xbill.DNS | SIGRecord
232 | Revision_335/org/xbill/DNS/SOARecord.java | 82 | 101 | 32 | 81 | toString | toString() | 82 | 101 | org.xbill.DNS | SOARecord
553 | Revision_335/org/xbill/DNS/SIGRecord.java | 186 | 199 | 33 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 186 | 199 | org.xbill.DNS | SIGRecord
224 | Revision_335/org/xbill/DNS/SIGRecord.java | 202 | 215 | 33 | 284 | rrToWireCanonical | rrToWireCanonical(DataByteOutputStream out) throws IOException | 202 | 215 | org.xbill.DNS | SIGRecord
997 | Revision_335/org/xbill/DNS/SOARecord.java | 160 | 171 | 33 | 284 | rrToWireCanonical | rrToWireCanonical(DataByteOutputStream out) throws IOException | 160 | 171 | org.xbill.DNS | SOARecord
998 | Revision_335/org/xbill/DNS/SOARecord.java | 146 | 157 | 33 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 146 | 157 | org.xbill.DNS | SOARecord
445 | Revision_335/org/xbill/DNS/SimpleResolver.java | 147 | 151 | 34 | NULL | NULL | NULL | NULL | NULL |  | 
446 | Revision_335/org/xbill/DNS/SimpleResolver.java | 202 | 206 | 34 | 66 | send | send(Message query) throws IOException | 173 | 225 | org.xbill.DNS | SimpleResolver
448 | Revision_335/org/xbill/DNS/SimpleResolver.java | 287 | 291 | 34 | 67 | sendAXFR | sendAXFR(Message query) throws IOException | 254 | 326 | org.xbill.DNS | SimpleResolver
212 | Revision_335/org/xbill/DNS/SOARecord.java | 40 | 49 | 35 | NULL | NULL | NULL | NULL | NULL |  | 
213 | Revision_335/org/xbill/DNS/TSIGRecord.java | 50 | 59 | 35 | NULL | NULL | NULL | NULL | NULL |  | 
376 | Revision_335/org/xbill/DNS/TSIG.java | 56 | 61 | 36 | 108 | apply | apply(Message m, TSIGRecord old) throws IOException | 48 | 90 | org.xbill.DNS | TSIG
375 | Revision_335/org/xbill/DNS/TSIG.java | 111 | 117 | 36 | NULL | NULL | NULL | NULL | NULL |  | 
380 | Revision_335/org/xbill/DNS/TSIG.java | 154 | 159 | 36 | NULL | NULL | NULL | NULL | NULL |  | 
242 | Revision_335/org/xbill/DNS/TXTRecord.java | 39 | 43 | 37 | NULL | NULL | NULL | NULL | NULL |  | 
250 | Revision_335/org/xbill/DNS/TXTRecord.java | 66 | 71 | 37 | NULL | NULL | NULL | NULL | NULL |  | 
250 | Revision_335/org/xbill/DNS/TXTRecord.java | 77 | 85 | 38 | 81 | toString | toString() | 75 | 87 | org.xbill.DNS | TXTRecord
561 | Revision_335/org/xbill/DNS/TXTRecord.java | 96 | 105 | 38 | 152 | rrToWire | rrToWire(DataByteOutputStream out, Compression c) throws IOException | 96 | 105 | org.xbill.DNS | TXTRecord
809 | Revision_335/org/xbill/DNS/utils/DataByteInputStream.java | 61 | 65 | 39 | 60 | readShort | readShort() throws IOException | 61 | 65 | org.xbill.DNS.utils | DataByteInputStream
810 | Revision_335/org/xbill/DNS/utils/DataByteInputStream.java | 72 | 76 | 39 | 62 | readUnsignedShort | readUnsignedShort() throws IOException | 72 | 76 | org.xbill.DNS.utils | DataByteInputStream
389 | Revision_335/org/xbill/DNS/utils/md5.java | 62 | 66 | 40 | 117 | FF | FF(int a, int b, int c, int d, int x, int s, int ac) | 62 | 66 | org.xbill.DNS.utils | md5
390 | Revision_335/org/xbill/DNS/utils/md5.java | 69 | 73 | 40 | 118 | GG | GG(int a, int b, int c, int d, int x, int s, int ac) | 69 | 73 | org.xbill.DNS.utils | md5
391 | Revision_335/org/xbill/DNS/utils/md5.java | 83 | 87 | 40 | 120 | II | II(int a, int b, int c, int d, int x, int s, int ac) | 83 | 87 | org.xbill.DNS.utils | md5
392 | Revision_335/org/xbill/DNS/utils/md5.java | 76 | 80 | 40 | 119 | HH | HH(int a, int b, int c, int d, int x, int s, int ac) | 76 | 80 | org.xbill.DNS.utils | md5
633 | Revision_335/update.java | 280 | 298 | 41 | 173 | doRequire | doRequire(MyStringTokenizer st) throws IOException | 280 | 298 |  | update
635 | Revision_335/update.java | 301 | 319 | 41 | 172 | doProhibit | doProhibit(MyStringTokenizer st) throws IOException | 301 | 319 |  | update
636 | Revision_335/update.java | 343 | 361 | 41 | 170 | doDelete | doDelete(MyStringTokenizer st) throws IOException | 343 | 361 |  | update
634 | Revision_335/update.java | 322 | 340 | 42 | 123 | doAdd | doAdd(MyStringTokenizer st) throws IOException | 322 | 340 |  | update
637 | Revision_335/update.java | 364 | 382 | 42 | 171 | doGlue | doGlue(MyStringTokenizer st) throws IOException | 364 | 382 |  | update
