Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
1252 | Revision_1252/jnamed.java | U | 180 | 188 | 8 | 291612 | 1 | 100
1252 | Revision_1252/jnamed.java | U | 189 | 197 | 8 | 291613 | 1 | 100
1252 | Revision_1252/jnamed.java | U | 473 | 482 | 10 | 291614 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/Cache.java | U | 62 | 68 | 10 | 291615 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/RPRecord.java | U | 55 | 61 | 10 | 291616 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/MINFORecord.java | U | 60 | 66 | 10 | 291617 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/U16NameBase.java | U | 50 | 56 | 10 | 291618 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/Cache.java | U | 98 | 107 | 10 | 291619 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/NSECRecord.java | U | 112 | 120 | 10 | 291620 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/PXRecord.java | U | 60 | 68 | 10 | 291621 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/A6Record.java | U | 76 | 88 | 10 | 291622 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/DSRecord.java | U | 71 | 84 | 10 | 291623 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/CERTRecord.java | U | 143 | 160 | 10 | 291624 | 2 | 71
1252 | Revision_1252/org/xbill/DNS/KEYBase.java | U | 67 | 86 | 10 | 291625 | 2 | 71
1252 | Revision_1252/jnamed.java | U | 537 | 542 | 7 | 291626 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/ExtendedResolver.java | U | 108 | 114 | 7 | 291627 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/Name.java | U | 193 | 199 | 7 | 291628 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/Tokenizer.java | U | 586 | 594 | 7 | 291629 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/FindServer.java | U | 238 | 244 | 7 | 291630 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/dns.java | U | 85 | 91 | 7 | 291631 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/SimpleResolver.java | U | 403 | 408 | 7 | 291632 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/Tokenizer.java | U | 587 | 593 | 7 | 291633 | 3 | 75
1252 | Revision_1252/org/xbill/DNS/Name.java | U | 183 | 190 | 7 | 291634 | 3 | 75
1252 | Revision_1252/jnamed.java | U | 549 | 555 | 11 | 291635 | 4 | 75
1252 | Revision_1252/jnamed.java | U | 623 | 628 | 11 | 291636 | 4 | 75
1252 | Revision_1252/jnamed.java | U | 631 | 636 | 11 | 291637 | 4 | 75
1252 | Revision_1252/jnamed.java | U | 557 | 565 | 6 | 291638 | 5 | 100
1252 | Revision_1252/jnamed.java | U | 611 | 619 | 6 | 291639 | 5 | 100
1252 | Revision_1252/org/xbill/DNS/A6Record.java | U | 36 | 42 | 6 | 291640 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/NXTRecord.java | U | 36 | 40 | 6 | 291641 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/RPRecord.java | U | 34 | 39 | 6 | 291642 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/MINFORecord.java | U | 38 | 44 | 6 | 291643 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/PXRecord.java | U | 36 | 42 | 6 | 291644 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/DSRecord.java | U | 43 | 49 | 6 | 291645 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/CERTRecord.java | U | 108 | 114 | 6 | 291646 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/SRVRecord.java | U | 40 | 46 | 6 | 291647 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/KEYBase.java | U | 27 | 33 | 6 | 291648 | 6 | 75
1252 | Revision_1252/org/xbill/DNS/A6Record.java | U | 62 | 69 | 8 | 291649 | 7 | 80
1252 | Revision_1252/org/xbill/DNS/Master.java | U | 103 | 110 | 8 | 291650 | 7 | 80
1252 | Revision_1252/org/xbill/DNS/AAAARecord.java | U | 41 | 48 | 8 | 291651 | 7 | 80
1252 | Revision_1252/org/xbill/DNS/Cache.java | U | 247 | 251 | 5 | 291652 | 8 | 75
1252 | Revision_1252/org/xbill/DNS/Record.java | U | 292 | 296 | 5 | 291653 | 8 | 75
1252 | Revision_1252/org/xbill/DNS/Record.java | U | 260 | 264 | 5 | 291654 | 8 | 75
