Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
482 | Revision_482/asp.c | U | 74 | 89 | 12 | 4611 | 1 | 100
482 | Revision_482/asp.c | U | 97 | 112 | 12 | 4612 | 1 | 100
482 | Revision_482/erlang.c | U | 58 | 62 | 5 | 4613 | 2 | 100
482 | Revision_482/sml.c | U | 84 | 88 | 5 | 4614 | 2 | 100
482 | Revision_482/python.c | U | 107 | 111 | 5 | 4615 | 2 | 100
482 | Revision_482/erlang.c | U | 66 | 75 | 9 | 4616 | 3 | 100
482 | Revision_482/python.c | U | 115 | 124 | 9 | 4617 | 3 | 100
482 | Revision_482/jscript.c | U | 200 | 204 | 5 | 4618 | 4 | 100
482 | Revision_482/sql.c | U | 358 | 362 | 5 | 4619 | 4 | 100
482 | Revision_482/jscript.c | U | 232 | 248 | 12 | 4620 | 5 | 100
482 | Revision_482/sql.c | U | 390 | 406 | 12 | 4621 | 5 | 100
482 | Revision_482/jscript.c | U | 274 | 281 | 8 | 4622 | 6 | 100
482 | Revision_482/sql.c | U | 414 | 421 | 8 | 4623 | 6 | 100
482 | Revision_482/jscript.c | U | 284 | 298 | 14 | 4624 | 7 | 100
482 | Revision_482/sql.c | U | 424 | 438 | 14 | 4625 | 7 | 100
482 | Revision_482/jscript.c | U | 304 | 315 | 12 | 4626 | 8 | 100
482 | Revision_482/sql.c | U | 443 | 454 | 12 | 4627 | 8 | 100
482 | Revision_482/jscript.c | U | 368 | 398 | 26 | 4628 | 9 | 100
482 | Revision_482/sql.c | U | 545 | 575 | 26 | 4629 | 9 | 100
482 | Revision_482/jscript.c | U | 434 | 464 | 18 | 4630 | 10 | 100
482 | Revision_482/sql.c | U | 653 | 683 | 18 | 4631 | 10 | 100
482 | Revision_482/jscript.c | U | 477 | 484 | 7 | 4632 | 11 | 100
482 | Revision_482/sql.c | U | 618 | 625 | 7 | 4633 | 11 | 100
482 | Revision_482/jscript.c | U | 623 | 634 | 6 | 4634 | 12 | 100
482 | Revision_482/sql.c | U | 831 | 851 | 6 | 4635 | 12 | 100
482 | Revision_482/readtags.c | U | 106 | 113 | 8 | 4636 | 13 | 100
482 | Revision_482/routines.c | U | 287 | 294 | 8 | 4637 | 13 | 100
482 | Revision_482/readtags.c | U | 116 | 123 | 8 | 4638 | 14 | 100
482 | Revision_482/routines.c | U | 297 | 304 | 8 | 4639 | 14 | 100
