Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | Similarity
801 | Revision_801/asp.c | U | 75 | 90 | 12 | 23169 | 1 | 100
801 | Revision_801/asp.c | U | 98 | 113 | 12 | 23170 | 1 | 100
801 | Revision_801/asp.c | U | 121 | 162 | 37 | 23171 | 2 | 100
801 | Revision_801/asp.c | U | 168 | 209 | 37 | 23172 | 2 | 100
801 | Revision_801/erlang.c | U | 58 | 62 | 5 | 23173 | 3 | 100
801 | Revision_801/python.c | U | 299 | 303 | 5 | 23174 | 3 | 100
801 | Revision_801/sml.c | U | 84 | 88 | 5 | 23175 | 3 | 100
801 | Revision_801/erlang.c | U | 66 | 75 | 9 | 23176 | 4 | 100
801 | Revision_801/python.c | U | 307 | 316 | 9 | 23177 | 4 | 100
801 | Revision_801/flex.c | U | 245 | 249 | 5 | 23178 | 5 | 100
801 | Revision_801/sql.c | U | 436 | 440 | 5 | 23179 | 5 | 100
801 | Revision_801/jscript.c | U | 210 | 214 | 5 | 23180 | 5 | 100
801 | Revision_801/vhdl.c | U | 356 | 360 | 5 | 23181 | 5 | 100
801 | Revision_801/tex.c | U | 186 | 190 | 5 | 23182 | 5 | 100
801 | Revision_801/flex.c | U | 295 | 303 | 9 | 23183 | 6 | 100
801 | Revision_801/sql.c | U | 474 | 482 | 9 | 23184 | 6 | 100
801 | Revision_801/flex.c | U | 316 | 320 | 5 | 23185 | 7 | 100
801 | Revision_801/jscript.c | U | 1534 | 1538 | 5 | 23186 | 7 | 100
801 | Revision_801/flex.c | U | 343 | 347 | 5 | 23187 | 7 | 100
801 | Revision_801/flex.c | U | 366 | 370 | 5 | 23188 | 7 | 100
801 | Revision_801/jscript.c | U | 272 | 276 | 5 | 23189 | 7 | 100
801 | Revision_801/jscript.c | U | 1451 | 1455 | 5 | 23190 | 7 | 100
801 | Revision_801/jscript.c | U | 299 | 303 | 5 | 23191 | 7 | 100
801 | Revision_801/flex.c | U | 1884 | 1888 | 5 | 23192 | 7 | 100
801 | Revision_801/flex.c | U | 390 | 408 | 17 | 23193 | 8 | 100
801 | Revision_801/vhdl.c | U | 368 | 386 | 17 | 23194 | 8 | 100
801 | Revision_801/jscript.c | U | 323 | 342 | 17 | 23195 | 8 | 100
801 | Revision_801/flex.c | U | 414 | 425 | 12 | 23196 | 9 | 100
801 | Revision_801/jscript.c | U | 374 | 385 | 12 | 23197 | 9 | 100
801 | Revision_801/tex.c | U | 289 | 301 | 12 | 23198 | 9 | 100
801 | Revision_801/flex.c | U | 437 | 441 | 5 | 23199 | 10 | 100
801 | Revision_801/tex.c | U | 313 | 317 | 5 | 23200 | 10 | 100
801 | Revision_801/sql.c | U | 540 | 553 | 5 | 23201 | 10 | 100
801 | Revision_801/vhdl.c | U | 414 | 418 | 5 | 23202 | 10 | 100
801 | Revision_801/flex.c | U | 492 | 503 | 12 | 23203 | 11 | 100
801 | Revision_801/sql.c | U | 636 | 647 | 12 | 23204 | 11 | 100
801 | Revision_801/jscript.c | U | 468 | 479 | 12 | 23205 | 11 | 100
