revision_number | method_name | method_signature | package_name | class_name | src | start_line | end_line | methodId
664 | ABINITInputReader | public ABINITInputReader(Reader input) | org.openscience.jmol | ABINITInputReader | Jmol/src/org/openscience/jmol/ABINITInputReader.java | 76 | 78 | 803573
664 | ABINITOutputReader | public ABINITOutputReader(Reader input) | org.openscience.jmol | ABINITOutputReader | Jmol/src/org/openscience/jmol/ABINITOutputReader.java | 101 | 103 | 803574
664 | ABINITReader | public ABINITReader(Reader input) | org.openscience.jmol | ABINITReader | Jmol/src/org/openscience/jmol/ABINITReader.java | 94 | 97 | 803575
664 | ADFReader | public ADFReader(Reader input) | org.openscience.jmol | ADFReader | Jmol/src/org/openscience/jmol/ADFReader.java | 57 | 59 | 803576
664 | AboutAction | public AboutAction() | org.openscience.jmol | Jmol | Jmol/src/org/openscience/jmol/Jmol.java | 1096 | 1098 | 803577
664 | AboutDialog | public AboutDialog(JFrame fr) | org.openscience.jmol | AboutDialog | Jmol/src/org/openscience/jmol/AboutDialog.java | 57 | 120 | 803578
664 | Aces2Reader | public Aces2Reader(Reader input) | org.openscience.jmol | Aces2Reader | Jmol/src/org/openscience/jmol/Aces2Reader.java | 61 | 63 | 803579
664 | ActionChangedListener | ActionChangedListener(AbstractButton button) | org.openscience.jmol | Jmol | Jmol/src/org/openscience/jmol/Jmol.java | 963 | 966 | 803580
664 | Angle | public Angle(int a1, int a2, int a3) | org.openscience.jmol | Angle | Jmol/src/org/openscience/jmol/Angle.java | 36 | 43 | 803581
664 | AngleAction | public AngleAction() | org.openscience.jmol | Measure | Jmol/src/org/openscience/jmol/Measure.java | 442 | 445 | 803582
664 | Animate | public Animate(JmolModel model, JFrame f) | org.openscience.jmol | Animate | Jmol/src/org/openscience/jmol/Animate.java | 333 | 542 | 803583
664 | AnimateAction | public AnimateAction() | org.openscience.jmol | Animate | Jmol/src/org/openscience/jmol/Animate.java | 635 | 643 | 803584
664 | Atom | public Atom(BaseAtomType at) | org.openscience.jmol | Atom | Jmol/src/org/openscience/jmol/Atom.java | 34 | 36 | 803585
664 | AtomLabelShape | AtomLabelShape(Atom atom, DisplaySettings settings) | org.openscience.jmol | AtomLabelShape | Jmol/src/org/openscience/jmol/AtomLabelShape.java | 14 | 18 | 803586
664 | AtomPropsMenu | public AtomPropsMenu(String name, DisplaySettings settings) | org.openscience.jmol | AtomPropsMenu | Jmol/src/org/openscience/jmol/AtomPropsMenu.java | 42 | 53 | 803587
664 | AtomShape | AtomShape(Atom atom) | org.openscience.jmol | AtomShape | Jmol/src/org/openscience/jmol/AtomShape.java | 56 | 58 | 803588
664 | AtomType | public AtomType(AtomType at) | org.openscience.jmol | AtomType | Jmol/src/org/openscience/jmol/AtomType.java | 76 | 78 | 803589
664 | AtomType | public AtomType(BaseAtomType at) | org.openscience.jmol | AtomType | Jmol/src/org/openscience/jmol/AtomType.java | 84 | 86 | 803590
