counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_528/python.c | 2 | 2 | c | Revision_529/python.c | 2 | 2 | 0 | 0
2 | Revision_528/python.c | 37 | 37 | a | Revision_529/python.c | 38 | 54 | 1 | 17
3 | Revision_528/python.c | 41 | 43 | d | Revision_529/python.c | 57 | 57 | 16 | 14
4 | Revision_528/python.c | 56 | 56 | a | Revision_529/python.c | 71 | 73 | 15 | 17
5 | Revision_528/python.c | 98 | 98 | a | Revision_529/python.c | 116 | 118 | 18 | 20
6 | Revision_528/python.c | 155 | 155 | c | Revision_529/python.c | 175 | 175 | 20 | 20
7 | Revision_528/python.c | 233 | 234 | c | Revision_529/python.c | 253 | 265 | 20 | 31
8 | Revision_528/python.c | 237 | 237 | c | Revision_529/python.c | 268 | 268 | 31 | 31
9 | Revision_528/python.c | 240 | 240 | c | Revision_529/python.c | 271 | 271 | 31 | 31
10 | Revision_528/python.c | 242 | 242 | c | Revision_529/python.c | 273 | 276 | 31 | 34
11 | Revision_528/python.c | 244 | 253 | c | Revision_529/python.c | 278 | 281 | 34 | 28
12 | Revision_528/python.c | 254 | 254 | a | Revision_529/python.c | 283 | 285 | 29 | 31
13 | Revision_528/python.c | 256 | 256 | a | Revision_529/python.c | 288 | 302 | 32 | 46
14 | Revision_528/python.c | 258 | 258 | a | Revision_529/python.c | 305 | 337 | 47 | 79
15 | Revision_528/python.c | 262 | 263 | c | Revision_529/python.c | 341 | 342 | 79 | 79
16 | Revision_528/python.c | 265 | 272 | c | Revision_529/python.c | 344 | 344 | 79 | 72
17 | Revision_528/python.c | 306 | 306 | c | Revision_529/python.c | 378 | 378 | 72 | 72
18 | Revision_528/python.c | 337 | 337 | c | Revision_529/python.c | 409 | 409 | 72 | 72
19 | Revision_528/python.c | 342 | 342 | c | Revision_529/python.c | 414 | 414 | 72 | 72
20 | Revision_528/python.c | 347 | 347 | c | Revision_529/python.c | 419 | 419 | 72 | 72
21 | Revision_528/python.c | 354 | 354 | c | Revision_529/python.c | 426 | 426 | 72 | 72
22 | Revision_528/python.c | 356 | 358 | c | Revision_529/python.c | 428 | 429 | 72 | 71
23 | Revision_528/python.c | 360 | 360 | c | Revision_529/python.c | 431 | 431 | 71 | 71
24 | Revision_528/python.c | 362 | 362 | c | Revision_529/python.c | 433 | 433 | 71 | 71
25 | Revision_528/python.c | 364 | 367 | c | Revision_529/python.c | 435 | 435 | 71 | 68
26 | Revision_528/python.c | 370 | 370 | a | Revision_529/python.c | 439 | 441 | 69 | 71
27 | Revision_528/python.c | 371 | 371 | a | Revision_529/python.c | 443 | 443 | 72 | 72
